determined_at,type,special_key,target.target_id,target.target_type,shift_key,masked_key,gid,meta_key,time_diff
62971,KEY_DOWN,,8f910d47-1b40-4f8c-b884-761fbf5941a4,email,,583.0,66089135,,136.0
63095,KEY_DOWN,,8f910d47-1b40-4f8c-b884-761fbf5941a4,email,,65.0,66089135,,124.0
63243,KEY_DOWN,,8f910d47-1b40-4f8c-b884-761fbf5941a4,email,,7849.0,66089135,,148.0
63319,KEY_DOWN,,8f910d47-1b40-4f8c-b884-761fbf5941a4,email,,7863.0,66089135,,76.0
63487,KEY_DOWN,Tab,8f910d47-1b40-4f8c-b884-761fbf5941a4,email,,,66089135,,168.0
64647,KEY_DOWN,Shift,57374169-bf28-4b6b-b025-c396c263e428,password,True,,66089135,,1160.0
64807,KEY_DOWN,,57374169-bf28-4b6b-b025-c396c263e428,password,True,370.0,66089135,,160.0
64959,KEY_DOWN,,57374169-bf28-4b6b-b025-c396c263e428,password,,378.0,66089135,,152.0
65159,KEY_DOWN,,57374169-bf28-4b6b-b025-c396c263e428,password,,7715.0,66089135,,200.0
65295,KEY_DOWN,,57374169-bf28-4b6b-b025-c396c263e428,password,,7715.0,66089135,,136.0
65407,KEY_DOWN,,57374169-bf28-4b6b-b025-c396c263e428,password,,121.0,66089135,,112.0
65511,KEY_DOWN,,57374169-bf28-4b6b-b025-c396c263e428,password,,620.0,66089135,,104.0
65895,KEY_DOWN,,57374169-bf28-4b6b-b025-c396c263e428,password,,120.0,66089135,,384.0
65959,KEY_DOWN,,57374169-bf28-4b6b-b025-c396c263e428,password,,592.0,66089135,,64.0
66071,KEY_DOWN,,57374169-bf28-4b6b-b025-c396c263e428,password,,72.0,66089135,,112.0
66335,KEY_DOWN,Shift,57374169-bf28-4b6b-b025-c396c263e428,password,True,,66089135,,264.0
66463,KEY_DOWN,,57374169-bf28-4b6b-b025-c396c263e428,password,True,79.0,66089135,,128.0
35722,KEY_DOWN,,2b009340-f024-4db1-b8c6-7cd01a90a3b9,email,,85.0,66925421,,
35874,KEY_DOWN,,2b009340-f024-4db1-b8c6-7cd01a90a3b9,email,,494.0,66925421,,152.0
35970,KEY_DOWN,,2b009340-f024-4db1-b8c6-7cd01a90a3b9,email,,307.0,66925421,,96.0
36090,KEY_DOWN,,2b009340-f024-4db1-b8c6-7cd01a90a3b9,email,,531.0,66925421,,120.0
36210,KEY_DOWN,Shift,2b009340-f024-4db1-b8c6-7cd01a90a3b9,email,True,,66925421,,120.0
36810,KEY_DOWN,,2b009340-f024-4db1-b8c6-7cd01a90a3b9,email,True,1118.0,66925421,,600.0
37106,KEY_DOWN,,2b009340-f024-4db1-b8c6-7cd01a90a3b9,email,,85.0,66925421,,296.0
37586,KEY_DOWN,Backspace,2b009340-f024-4db1-b8c6-7cd01a90a3b9,email,,,66925421,,480.0
37850,KEY_DOWN,,2b009340-f024-4db1-b8c6-7cd01a90a3b9,email,,82.0,66925421,,264.0
38042,KEY_DOWN,,2b009340-f024-4db1-b8c6-7cd01a90a3b9,email,,87.0,66925421,,192.0
38194,KEY_DOWN,,2b009340-f024-4db1-b8c6-7cd01a90a3b9,email,,87.0,66925421,,152.0
38354,KEY_DOWN,,2b009340-f024-4db1-b8c6-7cd01a90a3b9,email,,531.0,66925421,,160.0
38482,KEY_DOWN,,2b009340-f024-4db1-b8c6-7cd01a90a3b9,email,,1072.0,66925421,,128.0
38650,KEY_DOWN,,2b009340-f024-4db1-b8c6-7cd01a90a3b9,email,,290.0,66925421,,168.0
38746,KEY_DOWN,,2b009340-f024-4db1-b8c6-7cd01a90a3b9,email,,531.0,66925421,,96.0
38818,KEY_DOWN,,2b009340-f024-4db1-b8c6-7cd01a90a3b9,email,,1072.0,66925421,,72.0
38986,KEY_DOWN,,2b009340-f024-4db1-b8c6-7cd01a90a3b9,email,,290.0,66925421,,168.0
39106,KEY_DOWN,,2b009340-f024-4db1-b8c6-7cd01a90a3b9,email,,66.0,66925421,,120.0
39418,KEY_DOWN,,2b009340-f024-4db1-b8c6-7cd01a90a3b9,email,,104.0,66925421,,312.0
39466,KEY_DOWN,,2b009340-f024-4db1-b8c6-7cd01a90a3b9,email,,87.0,66925421,,48.0
40002,KEY_DOWN,Tab,2b009340-f024-4db1-b8c6-7cd01a90a3b9,email,,,66925421,,536.0
41698,KEY_DOWN,Shift,0cf98bb5-4c6a-443c-9602-d9b8c4c33aaa,password,True,,66925421,,1696.0
41858,KEY_DOWN,,0cf98bb5-4c6a-443c-9602-d9b8c4c33aaa,password,True,599.0,66925421,,160.0
42130,KEY_DOWN,,0cf98bb5-4c6a-443c-9602-d9b8c4c33aaa,password,,1013.0,66925421,,272.0
42354,KEY_DOWN,,0cf98bb5-4c6a-443c-9602-d9b8c4c33aaa,password,,1102.0,66925421,,224.0
42514,KEY_DOWN,,0cf98bb5-4c6a-443c-9602-d9b8c4c33aaa,password,,1102.0,66925421,,160.0
42690,KEY_DOWN,,0cf98bb5-4c6a-443c-9602-d9b8c4c33aaa,password,,7710.0,66925421,,176.0
42794,KEY_DOWN,,0cf98bb5-4c6a-443c-9602-d9b8c4c33aaa,password,,114.0,66925421,,104.0
43098,KEY_DOWN,,0cf98bb5-4c6a-443c-9602-d9b8c4c33aaa,password,,1060.0,66925421,,304.0
43258,KEY_DOWN,,0cf98bb5-4c6a-443c-9602-d9b8c4c33aaa,password,,1051.0,66925421,,160.0
43498,KEY_DOWN,,0cf98bb5-4c6a-443c-9602-d9b8c4c33aaa,password,,103.0,66925421,,240.0
43746,KEY_DOWN,Shift,0cf98bb5-4c6a-443c-9602-d9b8c4c33aaa,password,True,,66925421,,248.0
43986,KEY_DOWN,,0cf98bb5-4c6a-443c-9602-d9b8c4c33aaa,password,True,7894.0,66925421,,240.0
30567,KEY_DOWN,Tab,11374282-07e2-4b61-81b0-140d94e44d81,body,,,67179600,,
30899,KEY_DOWN,,417e4a2c-b092-4889-95de-d0526da6822c,email,,7695.0,67179600,,332.0
30990,KEY_DOWN,,417e4a2c-b092-4889-95de-d0526da6822c,email,,7713.0,67179600,,91.0
31088,KEY_DOWN,,417e4a2c-b092-4889-95de-d0526da6822c,email,,7699.0,67179600,,98.0
31250,KEY_DOWN,,417e4a2c-b092-4889-95de-d0526da6822c,email,,7699.0,67179600,,162.0
31305,KEY_DOWN,,417e4a2c-b092-4889-95de-d0526da6822c,email,,88.0,67179600,,55.0
31703,KEY_DOWN,Shift,417e4a2c-b092-4889-95de-d0526da6822c,email,True,,67179600,,398.0
31814,KEY_DOWN,,417e4a2c-b092-4889-95de-d0526da6822c,email,True,1078.0,67179600,,111.0
32078,KEY_DOWN,,417e4a2c-b092-4889-95de-d0526da6822c,email,,75.0,67179600,,264.0
32190,KEY_DOWN,,417e4a2c-b092-4889-95de-d0526da6822c,email,,70.0,67179600,,112.0
32366,KEY_DOWN,,417e4a2c-b092-4889-95de-d0526da6822c,email,,70.0,67179600,,176.0
32449,KEY_DOWN,,417e4a2c-b092-4889-95de-d0526da6822c,email,,1109.0,67179600,,83.0
32529,KEY_DOWN,,417e4a2c-b092-4889-95de-d0526da6822c,email,,339.0,67179600,,80.0
32595,KEY_DOWN,,417e4a2c-b092-4889-95de-d0526da6822c,email,,7713.0,67179600,,66.0
32696,KEY_DOWN,,417e4a2c-b092-4889-95de-d0526da6822c,email,,1109.0,67179600,,101.0
32797,KEY_DOWN,,417e4a2c-b092-4889-95de-d0526da6822c,email,,339.0,67179600,,101.0
32845,KEY_DOWN,,417e4a2c-b092-4889-95de-d0526da6822c,email,,7713.0,67179600,,48.0
32952,KEY_DOWN,,417e4a2c-b092-4889-95de-d0526da6822c,email,,118.0,67179600,,107.0
33146,KEY_DOWN,,417e4a2c-b092-4889-95de-d0526da6822c,email,,7859.0,67179600,,194.0
33190,KEY_DOWN,,417e4a2c-b092-4889-95de-d0526da6822c,email,,70.0,67179600,,44.0
33317,KEY_DOWN,Tab,417e4a2c-b092-4889-95de-d0526da6822c,email,,,67179600,,127.0
37325,KEY_DOWN,Shift,289aedd1-53f5-4bec-9471-27981f1b4f43,password,True,,67179600,,4008.0
37406,KEY_DOWN,,289aedd1-53f5-4bec-9471-27981f1b4f43,password,True,70.0,67179600,,81.0
37545,KEY_DOWN,,289aedd1-53f5-4bec-9471-27981f1b4f43,password,,1151.0,67179600,,139.0
37743,KEY_DOWN,,289aedd1-53f5-4bec-9471-27981f1b4f43,password,,68.0,67179600,,198.0
37891,KEY_DOWN,,289aedd1-53f5-4bec-9471-27981f1b4f43,password,,68.0,67179600,,148.0
38001,KEY_DOWN,,289aedd1-53f5-4bec-9471-27981f1b4f43,password,,535.0,67179600,,110.0
38116,KEY_DOWN,,289aedd1-53f5-4bec-9471-27981f1b4f43,password,,7815.0,67179600,,115.0
38662,KEY_DOWN,,289aedd1-53f5-4bec-9471-27981f1b4f43,password,,87.0,67179600,,546.0
38766,KEY_DOWN,,289aedd1-53f5-4bec-9471-27981f1b4f43,password,,121.0,67179600,,104.0
38860,KEY_DOWN,,289aedd1-53f5-4bec-9471-27981f1b4f43,password,,85.0,67179600,,94.0
39124,KEY_DOWN,Shift,289aedd1-53f5-4bec-9471-27981f1b4f43,password,True,,67179600,,264.0
39222,KEY_DOWN,,289aedd1-53f5-4bec-9471-27981f1b4f43,password,True,97.0,67179600,,98.0
39593,KEY_DOWN,Enter,289aedd1-53f5-4bec-9471-27981f1b4f43,password,,,67179600,,371.0
47431,KEY_DOWN,,7bb94bf3-5b2b-4fc0-9f17-81e53ec13049,email,,7748.0,69085394,,
47532,KEY_DOWN,,7bb94bf3-5b2b-4fc0-9f17-81e53ec13049,email,,7820.0,69085394,,101.0
47641,KEY_DOWN,,7bb94bf3-5b2b-4fc0-9f17-81e53ec13049,email,,83.0,69085394,,109.0
47769,KEY_DOWN,,7bb94bf3-5b2b-4fc0-9f17-81e53ec13049,email,,1065.0,69085394,,128.0
47854,KEY_DOWN,,7bb94bf3-5b2b-4fc0-9f17-81e53ec13049,email,,100.0,69085394,,85.0
48202,KEY_DOWN,,7bb94bf3-5b2b-4fc0-9f17-81e53ec13049,email,,72.0,69085394,,348.0
48946,KEY_DOWN,,7bb94bf3-5b2b-4fc0-9f17-81e53ec13049,email,,116.0,69085394,,744.0
49052,KEY_DOWN,,7bb94bf3-5b2b-4fc0-9f17-81e53ec13049,email,,100.0,69085394,,106.0
49153,KEY_DOWN,,7bb94bf3-5b2b-4fc0-9f17-81e53ec13049,email,,7773.0,69085394,,101.0
49423,KEY_DOWN,,7bb94bf3-5b2b-4fc0-9f17-81e53ec13049,email,,7760.0,69085394,,270.0
49537,KEY_DOWN,,7bb94bf3-5b2b-4fc0-9f17-81e53ec13049,email,,100.0,69085394,,114.0
49717,KEY_DOWN,Shift,7bb94bf3-5b2b-4fc0-9f17-81e53ec13049,email,True,,69085394,,180.0
49859,KEY_DOWN,,7bb94bf3-5b2b-4fc0-9f17-81e53ec13049,email,True,1088.0,69085394,,142.0
50372,KEY_DOWN,,7bb94bf3-5b2b-4fc0-9f17-81e53ec13049,email,,1030.0,69085394,,513.0
50599,KEY_DOWN,,7bb94bf3-5b2b-4fc0-9f17-81e53ec13049,email,,119.0,69085394,,227.0
50687,KEY_DOWN,,7bb94bf3-5b2b-4fc0-9f17-81e53ec13049,email,,100.0,69085394,,88.0
50861,KEY_DOWN,,7bb94bf3-5b2b-4fc0-9f17-81e53ec13049,email,,7921.0,69085394,,174.0
51373,KEY_DOWN,,7bb94bf3-5b2b-4fc0-9f17-81e53ec13049,email,,7691.0,69085394,,512.0
51557,KEY_DOWN,,7bb94bf3-5b2b-4fc0-9f17-81e53ec13049,email,,7874.0,69085394,,184.0
51686,KEY_DOWN,,7bb94bf3-5b2b-4fc0-9f17-81e53ec13049,email,,1030.0,69085394,,129.0
51813,KEY_DOWN,,7bb94bf3-5b2b-4fc0-9f17-81e53ec13049,email,,72.0,69085394,,127.0
51900,KEY_DOWN,,7bb94bf3-5b2b-4fc0-9f17-81e53ec13049,email,,1100.0,69085394,,87.0
52029,KEY_DOWN,,7bb94bf3-5b2b-4fc0-9f17-81e53ec13049,email,,7820.0,69085394,,129.0
52137,KEY_DOWN,,7bb94bf3-5b2b-4fc0-9f17-81e53ec13049,email,,7921.0,69085394,,108.0
52269,KEY_DOWN,Tab,7bb94bf3-5b2b-4fc0-9f17-81e53ec13049,email,,,69085394,,132.0
53630,KEY_DOWN,Shift,de956780-ae59-4f2e-88c2-7c35003e6d41,password,True,,69085394,,1361.0
53788,KEY_DOWN,,de956780-ae59-4f2e-88c2-7c35003e6d41,password,True,90.0,69085394,,158.0
54068,KEY_DOWN,,de956780-ae59-4f2e-88c2-7c35003e6d41,password,,514.0,69085394,,280.0
54274,KEY_DOWN,,de956780-ae59-4f2e-88c2-7c35003e6d41,password,,70.0,69085394,,206.0
54392,KEY_DOWN,,de956780-ae59-4f2e-88c2-7c35003e6d41,password,,70.0,69085394,,118.0
54504,KEY_DOWN,,de956780-ae59-4f2e-88c2-7c35003e6d41,password,,117.0,69085394,,112.0
54595,KEY_DOWN,,de956780-ae59-4f2e-88c2-7c35003e6d41,password,,7862.0,69085394,,91.0
54779,KEY_DOWN,,de956780-ae59-4f2e-88c2-7c35003e6d41,password,,7787.0,69085394,,184.0
54913,KEY_DOWN,,de956780-ae59-4f2e-88c2-7c35003e6d41,password,,65.0,69085394,,134.0
54919,KEY_DOWN,,de956780-ae59-4f2e-88c2-7c35003e6d41,password,,7904.0,69085394,,6.0
55167,KEY_DOWN,Shift,de956780-ae59-4f2e-88c2-7c35003e6d41,password,True,,69085394,,248.0
55439,KEY_DOWN,,de956780-ae59-4f2e-88c2-7c35003e6d41,password,True,575.0,69085394,,272.0
55728,KEY_DOWN,Enter,de956780-ae59-4f2e-88c2-7c35003e6d41,password,,,69085394,,289.0
38055,KEY_DOWN,Tab,fdf00f79-98f2-4f61-bc3c-602d8e8291f4,body,,,69862002,,
38923,KEY_DOWN,,610bd134-58d4-4d5d-a426-3dc625360214,email,,209.0,69862002,,868.0
39064,KEY_DOWN,,610bd134-58d4-4d5d-a426-3dc625360214,email,,1015.0,69862002,,141.0
39203,KEY_DOWN,,610bd134-58d4-4d5d-a426-3dc625360214,email,,7922.0,69862002,,139.0
39559,KEY_DOWN,,610bd134-58d4-4d5d-a426-3dc625360214,email,,1143.0,69862002,,356.0
39675,KEY_DOWN,,610bd134-58d4-4d5d-a426-3dc625360214,email,,209.0,69862002,,116.0
39871,KEY_DOWN,,610bd134-58d4-4d5d-a426-3dc625360214,email,,209.0,69862002,,196.0
39978,KEY_DOWN,,610bd134-58d4-4d5d-a426-3dc625360214,email,,7771.0,69862002,,107.0
40777,KEY_DOWN,,610bd134-58d4-4d5d-a426-3dc625360214,email,,105.0,69862002,,799.0
41071,KEY_DOWN,,610bd134-58d4-4d5d-a426-3dc625360214,email,,7922.0,69862002,,294.0
41199,KEY_DOWN,,610bd134-58d4-4d5d-a426-3dc625360214,email,,69.0,69862002,,128.0
41279,KEY_DOWN,,610bd134-58d4-4d5d-a426-3dc625360214,email,,83.0,69862002,,80.0
41473,KEY_DOWN,,610bd134-58d4-4d5d-a426-3dc625360214,email,,109.0,69862002,,194.0
41576,KEY_DOWN,,610bd134-58d4-4d5d-a426-3dc625360214,email,,7771.0,69862002,,103.0
41685,KEY_DOWN,,610bd134-58d4-4d5d-a426-3dc625360214,email,,83.0,69862002,,109.0
41918,KEY_DOWN,Shift,610bd134-58d4-4d5d-a426-3dc625360214,email,True,,69862002,,233.0
41996,KEY_DOWN,,610bd134-58d4-4d5d-a426-3dc625360214,email,True,7738.0,69862002,,78.0
42305,KEY_DOWN,,610bd134-58d4-4d5d-a426-3dc625360214,email,,7771.0,69862002,,309.0
42508,KEY_DOWN,,610bd134-58d4-4d5d-a426-3dc625360214,email,,1068.0,69862002,,203.0
42590,KEY_DOWN,,610bd134-58d4-4d5d-a426-3dc625360214,email,,69.0,69862002,,82.0
42709,KEY_DOWN,,610bd134-58d4-4d5d-a426-3dc625360214,email,,97.0,69862002,,119.0
42807,KEY_DOWN,,610bd134-58d4-4d5d-a426-3dc625360214,email,,1017.0,69862002,,98.0
42991,KEY_DOWN,,610bd134-58d4-4d5d-a426-3dc625360214,email,,209.0,69862002,,184.0
43079,KEY_DOWN,,610bd134-58d4-4d5d-a426-3dc625360214,email,,7771.0,69862002,,88.0
43203,KEY_DOWN,,610bd134-58d4-4d5d-a426-3dc625360214,email,,105.0,69862002,,124.0
43330,KEY_DOWN,,610bd134-58d4-4d5d-a426-3dc625360214,email,,7922.0,69862002,,127.0
43425,KEY_DOWN,,610bd134-58d4-4d5d-a426-3dc625360214,email,,117.0,69862002,,95.0
43522,KEY_DOWN,,610bd134-58d4-4d5d-a426-3dc625360214,email,,97.0,69862002,,97.0
43624,KEY_DOWN,Tab,610bd134-58d4-4d5d-a426-3dc625360214,email,,,69862002,,102.0
46422,KEY_DOWN,Shift,1814fb2f-304c-4569-9c3c-8db1cc50cc0c,password,True,,69862002,,2798.0
46675,KEY_DOWN,,1814fb2f-304c-4569-9c3c-8db1cc50cc0c,password,True,1081.0,69862002,,253.0
46821,KEY_DOWN,,1814fb2f-304c-4569-9c3c-8db1cc50cc0c,password,,116.0,69862002,,146.0
47037,KEY_DOWN,,1814fb2f-304c-4569-9c3c-8db1cc50cc0c,password,,67.0,69862002,,216.0
47189,KEY_DOWN,,1814fb2f-304c-4569-9c3c-8db1cc50cc0c,password,,67.0,69862002,,152.0
47321,KEY_DOWN,,1814fb2f-304c-4569-9c3c-8db1cc50cc0c,password,,113.0,69862002,,132.0
47420,KEY_DOWN,,1814fb2f-304c-4569-9c3c-8db1cc50cc0c,password,,494.0,69862002,,99.0
47934,KEY_DOWN,,1814fb2f-304c-4569-9c3c-8db1cc50cc0c,password,,606.0,69862002,,514.0
48053,KEY_DOWN,,1814fb2f-304c-4569-9c3c-8db1cc50cc0c,password,,72.0,69862002,,119.0
48163,KEY_DOWN,,1814fb2f-304c-4569-9c3c-8db1cc50cc0c,password,,119.0,69862002,,110.0
48445,KEY_DOWN,Shift,1814fb2f-304c-4569-9c3c-8db1cc50cc0c,password,True,,69862002,,282.0
48562,KEY_DOWN,,1814fb2f-304c-4569-9c3c-8db1cc50cc0c,password,True,88.0,69862002,,117.0
49333,KEY_DOWN,Tab,1814fb2f-304c-4569-9c3c-8db1cc50cc0c,password,,,69862002,,771.0
49562,KEY_DOWN,Enter,0f3e0746-0a1c-48da-8760-da95afcb50f5,submit,,,69862002,,229.0
29143,KEY_DOWN,,6ced89ea-b4d2-4c7d-b22e-19cade80e4df,email,,1063.0,70319959,,
29215,KEY_DOWN,,6ced89ea-b4d2-4c7d-b22e-19cade80e4df,email,,73.0,70319959,,72.0
29276,KEY_DOWN,,6ced89ea-b4d2-4c7d-b22e-19cade80e4df,email,,7924.0,70319959,,61.0
29444,KEY_DOWN,,6ced89ea-b4d2-4c7d-b22e-19cade80e4df,email,,7924.0,70319959,,168.0
29515,KEY_DOWN,,6ced89ea-b4d2-4c7d-b22e-19cade80e4df,email,,7900.0,70319959,,71.0
29663,KEY_DOWN,Tab,6ced89ea-b4d2-4c7d-b22e-19cade80e4df,email,,,70319959,,148.0
30063,KEY_DOWN,Shift,19276510-10a7-4ad0-9737-d6688fe60464,password,True,,70319959,,400.0
30181,KEY_DOWN,,19276510-10a7-4ad0-9737-d6688fe60464,password,True,7879.0,70319959,,118.0
30335,KEY_DOWN,,19276510-10a7-4ad0-9737-d6688fe60464,password,,7812.0,70319959,,154.0
30545,KEY_DOWN,,19276510-10a7-4ad0-9737-d6688fe60464,password,,7721.0,70319959,,210.0
30719,KEY_DOWN,,19276510-10a7-4ad0-9737-d6688fe60464,password,,7721.0,70319959,,174.0
30936,KEY_DOWN,,19276510-10a7-4ad0-9737-d6688fe60464,password,,258.0,70319959,,217.0
31057,KEY_DOWN,,19276510-10a7-4ad0-9737-d6688fe60464,password,,7696.0,70319959,,121.0
31420,KEY_DOWN,,19276510-10a7-4ad0-9737-d6688fe60464,password,,7837.0,70319959,,363.0
31824,KEY_DOWN,Backspace,19276510-10a7-4ad0-9737-d6688fe60464,password,,,70319959,,404.0
32013,KEY_DOWN,,19276510-10a7-4ad0-9737-d6688fe60464,password,,1031.0,70319959,,189.0
32115,KEY_DOWN,,19276510-10a7-4ad0-9737-d6688fe60464,password,,7710.0,70319959,,102.0
32479,KEY_DOWN,,19276510-10a7-4ad0-9737-d6688fe60464,password,,7728.0,70319959,,364.0
32745,KEY_DOWN,Shift,19276510-10a7-4ad0-9737-d6688fe60464,password,True,,70319959,,266.0
32875,KEY_DOWN,,19276510-10a7-4ad0-9737-d6688fe60464,password,True,196.0,70319959,,130.0
36452,KEY_DOWN,Shift,6ced89ea-b4d2-4c7d-b22e-19cade80e4df,email,True,,70319959,,3577.0
36535,KEY_DOWN,,6ced89ea-b4d2-4c7d-b22e-19cade80e4df,email,True,498.0,70319959,,83.0
37038,KEY_DOWN,,6ced89ea-b4d2-4c7d-b22e-19cade80e4df,email,,7718.0,70319959,,503.0
37173,KEY_DOWN,,6ced89ea-b4d2-4c7d-b22e-19cade80e4df,email,,513.0,70319959,,135.0
37364,KEY_DOWN,,6ced89ea-b4d2-4c7d-b22e-19cade80e4df,email,,513.0,70319959,,191.0
37432,KEY_DOWN,,6ced89ea-b4d2-4c7d-b22e-19cade80e4df,email,,114.0,70319959,,68.0
37520,KEY_DOWN,,6ced89ea-b4d2-4c7d-b22e-19cade80e4df,email,,473.0,70319959,,88.0
37595,KEY_DOWN,,6ced89ea-b4d2-4c7d-b22e-19cade80e4df,email,,73.0,70319959,,75.0
37684,KEY_DOWN,,6ced89ea-b4d2-4c7d-b22e-19cade80e4df,email,,114.0,70319959,,89.0
37781,KEY_DOWN,,6ced89ea-b4d2-4c7d-b22e-19cade80e4df,email,,473.0,70319959,,97.0
37828,KEY_DOWN,,6ced89ea-b4d2-4c7d-b22e-19cade80e4df,email,,73.0,70319959,,47.0
37947,KEY_DOWN,,6ced89ea-b4d2-4c7d-b22e-19cade80e4df,email,,1059.0,70319959,,119.0
38132,KEY_DOWN,,6ced89ea-b4d2-4c7d-b22e-19cade80e4df,email,,110.0,70319959,,185.0
38178,KEY_DOWN,,6ced89ea-b4d2-4c7d-b22e-19cade80e4df,email,,513.0,70319959,,46.0
25380,KEY_DOWN,Tab,5022b298-a867-420e-8fd1-c5b19ca59928,body,,,71282205,,
25616,KEY_DOWN,,7305efb8-b1d6-4698-80f0-1a674ac3821f,email,,588.0,71282205,,236.0
25736,KEY_DOWN,,7305efb8-b1d6-4698-80f0-1a674ac3821f,email,,113.0,71282205,,120.0
25814,KEY_DOWN,,7305efb8-b1d6-4698-80f0-1a674ac3821f,email,,118.0,71282205,,78.0
25995,KEY_DOWN,,7305efb8-b1d6-4698-80f0-1a674ac3821f,email,,118.0,71282205,,181.0
26084,KEY_DOWN,,7305efb8-b1d6-4698-80f0-1a674ac3821f,email,,300.0,71282205,,89.0
26444,KEY_DOWN,Tab,7305efb8-b1d6-4698-80f0-1a674ac3821f,email,,,71282205,,360.0
27206,KEY_DOWN,Shift,bc878d49-cf9c-49e5-bb77-2abab9fa5aa4,password,True,,71282205,,762.0
27308,KEY_DOWN,Tab,bc878d49-cf9c-49e5-bb77-2abab9fa5aa4,password,True,,71282205,,102.0
27898,KEY_DOWN,ArrowRight,7305efb8-b1d6-4698-80f0-1a674ac3821f,email,,,71282205,,590.0
28037,KEY_DOWN,Shift,7305efb8-b1d6-4698-80f0-1a674ac3821f,email,True,,71282205,,139.0
28112,KEY_DOWN,,7305efb8-b1d6-4698-80f0-1a674ac3821f,email,True,7763.0,71282205,,75.0
28525,KEY_DOWN,,7305efb8-b1d6-4698-80f0-1a674ac3821f,email,,392.0,71282205,,413.0
28664,KEY_DOWN,,7305efb8-b1d6-4698-80f0-1a674ac3821f,email,,1100.0,71282205,,139.0
28836,KEY_DOWN,,7305efb8-b1d6-4698-80f0-1a674ac3821f,email,,1100.0,71282205,,172.0
28899,KEY_DOWN,,7305efb8-b1d6-4698-80f0-1a674ac3821f,email,,73.0,71282205,,63.0
28968,KEY_DOWN,,7305efb8-b1d6-4698-80f0-1a674ac3821f,email,,647.0,71282205,,69.0
29022,KEY_DOWN,,7305efb8-b1d6-4698-80f0-1a674ac3821f,email,,113.0,71282205,,54.0
29154,KEY_DOWN,,7305efb8-b1d6-4698-80f0-1a674ac3821f,email,,73.0,71282205,,132.0
29240,KEY_DOWN,,7305efb8-b1d6-4698-80f0-1a674ac3821f,email,,647.0,71282205,,86.0
29287,KEY_DOWN,,7305efb8-b1d6-4698-80f0-1a674ac3821f,email,,113.0,71282205,,47.0
29396,KEY_DOWN,,7305efb8-b1d6-4698-80f0-1a674ac3821f,email,,1132.0,71282205,,109.0
29596,KEY_DOWN,,7305efb8-b1d6-4698-80f0-1a674ac3821f,email,,446.0,71282205,,200.0
29642,KEY_DOWN,,7305efb8-b1d6-4698-80f0-1a674ac3821f,email,,1100.0,71282205,,46.0
29781,KEY_DOWN,Tab,7305efb8-b1d6-4698-80f0-1a674ac3821f,email,,,71282205,,139.0
30490,KEY_DOWN,Shift,bc878d49-cf9c-49e5-bb77-2abab9fa5aa4,password,True,,71282205,,709.0
31220,KEY_DOWN,Shift,bc878d49-cf9c-49e5-bb77-2abab9fa5aa4,password,True,,71282205,,730.0
31333,KEY_DOWN,,bc878d49-cf9c-49e5-bb77-2abab9fa5aa4,password,True,7728.0,71282205,,113.0
31470,KEY_DOWN,,bc878d49-cf9c-49e5-bb77-2abab9fa5aa4,password,,561.0,71282205,,137.0
31674,KEY_DOWN,,bc878d49-cf9c-49e5-bb77-2abab9fa5aa4,password,,7880.0,71282205,,204.0
31810,KEY_DOWN,,bc878d49-cf9c-49e5-bb77-2abab9fa5aa4,password,,7880.0,71282205,,136.0
31936,KEY_DOWN,,bc878d49-cf9c-49e5-bb77-2abab9fa5aa4,password,,7749.0,71282205,,126.0
32044,KEY_DOWN,,bc878d49-cf9c-49e5-bb77-2abab9fa5aa4,password,,7925.0,71282205,,108.0
32307,KEY_DOWN,,bc878d49-cf9c-49e5-bb77-2abab9fa5aa4,password,,1136.0,71282205,,263.0
32406,KEY_DOWN,,bc878d49-cf9c-49e5-bb77-2abab9fa5aa4,password,,69.0,71282205,,99.0
32498,KEY_DOWN,,bc878d49-cf9c-49e5-bb77-2abab9fa5aa4,password,,1105.0,71282205,,92.0
32831,KEY_DOWN,Shift,bc878d49-cf9c-49e5-bb77-2abab9fa5aa4,password,True,,71282205,,333.0
32915,KEY_DOWN,,bc878d49-cf9c-49e5-bb77-2abab9fa5aa4,password,True,1091.0,71282205,,84.0
33493,KEY_DOWN,Enter,bc878d49-cf9c-49e5-bb77-2abab9fa5aa4,password,,,71282205,,578.0
39198,KEY_DOWN,,6753db3f-8625-40f4-97ba-ac9cfa90fef6,email,,111.0,73449257,,
39334,KEY_DOWN,,6753db3f-8625-40f4-97ba-ac9cfa90fef6,email,,100.0,73449257,,136.0
39430,KEY_DOWN,,6753db3f-8625-40f4-97ba-ac9cfa90fef6,email,,107.0,73449257,,96.0
39494,KEY_DOWN,,6753db3f-8625-40f4-97ba-ac9cfa90fef6,email,,457.0,73449257,,64.0
39742,KEY_DOWN,,6753db3f-8625-40f4-97ba-ac9cfa90fef6,email,,1021.0,73449257,,248.0
39990,KEY_DOWN,Shift,6753db3f-8625-40f4-97ba-ac9cfa90fef6,email,True,,73449257,,248.0
40094,KEY_DOWN,,6753db3f-8625-40f4-97ba-ac9cfa90fef6,email,True,7697.0,73449257,,104.0
40430,KEY_DOWN,,6753db3f-8625-40f4-97ba-ac9cfa90fef6,email,,70.0,73449257,,336.0
