determined_at,type,special_key,target.target_id,target.target_type,masked_key,gid,shift_key,meta_key,time_diff
54626,KEY_DOWN,,617023d4-ec28-494a-8bc2-2f5678a7f7c0,text,296.0,99239641,,,161.0
54799,KEY_DOWN,,617023d4-ec28-494a-8bc2-2f5678a7f7c0,text,112.0,99239641,,,173.0
57101,KEY_DOWN,,617023d4-ec28-494a-8bc2-2f5678a7f7c0,text,576.0,99239641,,,2302.0
57245,KEY_DOWN,,617023d4-ec28-494a-8bc2-2f5678a7f7c0,text,102.0,99239641,,,144.0
58330,KEY_DOWN,,617023d4-ec28-494a-8bc2-2f5678a7f7c0,text,112.0,99239641,,,1085.0
58546,KEY_DOWN,,617023d4-ec28-494a-8bc2-2f5678a7f7c0,text,1062.0,99239641,,,216.0
59487,KEY_DOWN,,617023d4-ec28-494a-8bc2-2f5678a7f7c0,text,576.0,99239641,,,941.0
59719,KEY_DOWN,,617023d4-ec28-494a-8bc2-2f5678a7f7c0,text,1062.0,99239641,,,232.0
62614,KEY_DOWN,,617023d4-ec28-494a-8bc2-2f5678a7f7c0,text,82.0,99239641,,,2895.0
62782,KEY_DOWN,,617023d4-ec28-494a-8bc2-2f5678a7f7c0,text,1062.0,99239641,,,168.0
63105,KEY_DOWN,,617023d4-ec28-494a-8bc2-2f5678a7f7c0,text,7725.0,99239641,,,323.0
63445,KEY_DOWN,,617023d4-ec28-494a-8bc2-2f5678a7f7c0,text,82.0,99239641,,,340.0
63851,KEY_DOWN,,617023d4-ec28-494a-8bc2-2f5678a7f7c0,text,102.0,99239641,,,406.0
64373,KEY_DOWN,Tab,617023d4-ec28-494a-8bc2-2f5678a7f7c0,text,,99239641,,,522.0
66108,KEY_DOWN,,790bbe72-6deb-4599-aa96-22826638d584,text,259.0,99239641,,,1735.0
66349,KEY_DOWN,,790bbe72-6deb-4599-aa96-22826638d584,text,104.0,99239641,,,241.0
66607,KEY_DOWN,,790bbe72-6deb-4599-aa96-22826638d584,text,1138.0,99239641,,,258.0
67025,KEY_DOWN,,790bbe72-6deb-4599-aa96-22826638d584,text,1138.0,99239641,,,418.0
67479,KEY_DOWN,Backspace,790bbe72-6deb-4599-aa96-22826638d584,text,,99239641,,,454.0
67796,KEY_DOWN,Tab,790bbe72-6deb-4599-aa96-22826638d584,text,,99239641,,,317.0
69773,KEY_DOWN,,f86aaf8b-b667-43ac-aa71-4fa4476e1225,text,7806.0,99239641,,,1977.0
69912,KEY_DOWN,,f86aaf8b-b667-43ac-aa71-4fa4476e1225,text,7806.0,99239641,,,139.0
70035,KEY_DOWN,,f86aaf8b-b667-43ac-aa71-4fa4476e1225,text,1042.0,99239641,,,123.0
44316,KEY_DOWN,,a6ef0d84-2f19-40b8-bce1-834f09d23d5a,text,666.0,99564560,,,
44500,KEY_DOWN,,a6ef0d84-2f19-40b8-bce1-834f09d23d5a,text,7858.0,99564560,,,184.0
44788,KEY_DOWN,,a6ef0d84-2f19-40b8-bce1-834f09d23d5a,text,1058.0,99564560,,,288.0
45292,KEY_DOWN,,a6ef0d84-2f19-40b8-bce1-834f09d23d5a,text,113.0,99564560,,,504.0
46364,KEY_DOWN,Backspace,a6ef0d84-2f19-40b8-bce1-834f09d23d5a,text,,99564560,,,1072.0
47100,KEY_DOWN,,a6ef0d84-2f19-40b8-bce1-834f09d23d5a,text,1058.0,99564560,,,736.0
47492,KEY_DOWN,,a6ef0d84-2f19-40b8-bce1-834f09d23d5a,text,113.0,99564560,,,392.0
48084,KEY_DOWN,,a6ef0d84-2f19-40b8-bce1-834f09d23d5a,text,114.0,99564560,,,592.0
48316,KEY_DOWN,,a6ef0d84-2f19-40b8-bce1-834f09d23d5a,text,377.0,99564560,,,232.0
48564,KEY_DOWN,,a6ef0d84-2f19-40b8-bce1-834f09d23d5a,text,7846.0,99564560,,,248.0
48996,KEY_DOWN,,a6ef0d84-2f19-40b8-bce1-834f09d23d5a,text,106.0,99564560,,,432.0
49220,KEY_DOWN,,a6ef0d84-2f19-40b8-bce1-834f09d23d5a,text,1058.0,99564560,,,224.0
50068,KEY_DOWN,,a6ef0d84-2f19-40b8-bce1-834f09d23d5a,text,113.0,99564560,,,848.0
51620,KEY_DOWN,,a6ef0d84-2f19-40b8-bce1-834f09d23d5a,text,7858.0,99564560,,,1552.0
51948,KEY_DOWN,,a6ef0d84-2f19-40b8-bce1-834f09d23d5a,text,114.0,99564560,,,328.0
52756,KEY_DOWN,,a6ef0d84-2f19-40b8-bce1-834f09d23d5a,text,7858.0,99564560,,,808.0
54212,KEY_DOWN,Backspace,a6ef0d84-2f19-40b8-bce1-834f09d23d5a,text,,99564560,,,1456.0
56092,KEY_DOWN,,a6ef0d84-2f19-40b8-bce1-834f09d23d5a,text,7846.0,99564560,,,1880.0
56372,KEY_DOWN,,a6ef0d84-2f19-40b8-bce1-834f09d23d5a,text,7858.0,99564560,,,280.0
56892,KEY_DOWN,,a6ef0d84-2f19-40b8-bce1-834f09d23d5a,text,666.0,99564560,,,520.0
57052,KEY_DOWN,,a6ef0d84-2f19-40b8-bce1-834f09d23d5a,text,666.0,99564560,,,160.0
57524,KEY_DOWN,,a6ef0d84-2f19-40b8-bce1-834f09d23d5a,text,114.0,99564560,,,472.0
57740,KEY_DOWN,,a6ef0d84-2f19-40b8-bce1-834f09d23d5a,text,634.0,99564560,,,216.0
57964,KEY_DOWN,Tab,a6ef0d84-2f19-40b8-bce1-834f09d23d5a,text,,99564560,,,224.0
58740,KEY_DOWN,,440d5cf8-ff54-4ec7-9d8f-1b25f0f963f0,text,100.0,99564560,,,776.0
59292,KEY_DOWN,,440d5cf8-ff54-4ec7-9d8f-1b25f0f963f0,text,7695.0,99564560,,,552.0
59676,KEY_DOWN,,440d5cf8-ff54-4ec7-9d8f-1b25f0f963f0,text,440.0,99564560,,,384.0
59836,KEY_DOWN,,440d5cf8-ff54-4ec7-9d8f-1b25f0f963f0,text,1028.0,99564560,,,160.0
60124,KEY_DOWN,Tab,440d5cf8-ff54-4ec7-9d8f-1b25f0f963f0,text,,99564560,,,288.0
61988,KEY_DOWN,,61665722-00d1-43af-a86c-67ed181f64b5,text,524.0,99564560,,,1864.0
62164,KEY_DOWN,,61665722-00d1-43af-a86c-67ed181f64b5,text,544.0,99564560,,,176.0
62412,KEY_DOWN,,61665722-00d1-43af-a86c-67ed181f64b5,text,84.0,99564560,,,248.0
63124,KEY_DOWN,Backspace,61665722-00d1-43af-a86c-67ed181f64b5,text,,99564560,,,712.0
63556,KEY_DOWN,,61665722-00d1-43af-a86c-67ed181f64b5,text,7857.0,99564560,,,432.0
64164,KEY_DOWN,Tab,61665722-00d1-43af-a86c-67ed181f64b5,text,,99564560,,,608.0
